mode,struct,wing,entry_dt,exit_dt,iv_rank,credit,max_loss,pnl,points,fee,slip,breached,loss,reason,spot_in,spot_out,held_days
cycle_start,iron_condor,5,2023-01-13,2023-01-19,0.55,6685.2,9564.8,-3929.5,-56.7,210.7,33.3,True,True,Expiry ITM guard,17797.2,18117.1,6
cycle_start,iron_condor,5,2023-01-20,2023-01-23,0.117,4579.2,11670.8,2078.7,35.4,198.8,23.5,False,False,Target %credit,18109.9,18099.8,3
cycle_start,iron_condor,5,2023-02-03,2023-02-09,0.567,7036.3,9213.8,2197.7,37.4,207.0,26.3,True,False,Expiry ITM guard,17672.7,17843.4,6
cycle_start,iron_condor,5,2023-02-10,2023-02-15,0.05,4712.5,11537.5,2507.7,42.0,198.9,23.4,False,False,Target %credit,17847.7,17890.8,5
cycle_start,iron_condor,5,2023-02-17,2023-02-23,0.05,4374.5,11875.5,-9100.0,-135.8,210.7,62.3,True,True,Expiry ITM guard,17964.1,17550.8,6
cycle_start,iron_condor,5,2023-02-24,2023-03-01,0.117,5161.0,11089.0,2588.6,43.2,200.1,19.3,False,False,Target %credit,17585.8,17465.6,5
cycle_start,iron_condor,5,2023-03-03,2023-03-09,0.017,3480.8,12769.2,-7256.1,-107.9,202.5,40.0,True,True,Expiry ITM guard,17474.4,17767.8,6
cycle_start,iron_condor,5,2023-03-10,2023-03-16,0.15,5014.7,11235.2,-9840.7,-147.2,220.0,52.8,True,True,Expiry ITM guard,17396.6,16926.7,6
cycle_start,iron_condor,5,2023-03-17,2023-03-21,0.433,6750.3,9499.8,3217.0,53.05,206.2,25.0,False,False,Target %credit,17107.7,17106.9,4
cycle_start,iron_condor,5,2023-03-24,2023-03-27,0.2,5489.2,10760.8,2545.6,42.55,201.9,18.3,False,False,Target %credit,17052.2,16963.4,3
cycle_start,iron_condor,5,2023-04-10,2023-04-13,0.133,3097.2,13152.8,49.9,4.05,195.8,17.6,True,False,Expiry ITM guard,17630.2,17813.2,3
cycle_start,iron_condor,5,2023-04-17,2023-04-18,0.283,3812.2,12437.8,1729.6,29.95,197.2,19.9,False,False,Target %credit,17662.6,17660.7,1
cycle_start,iron_condor,5,2023-04-21,2023-04-26,0.033,3558.8,12691.2,1802.1,31.0,196.0,16.8,False,False,Target %credit,17647.8,17737.4,5
cycle_start,iron_condor,5,2023-04-28,2023-05-04,0.017,3588.0,12662.0,-975.1,-11.6,197.8,23.3,True,True,Expiry ITM guard,17903.6,18099.3,6
cycle_start,iron_condor,5,2023-05-05,2023-05-11,0.033,3536.0,12714.0,-472.4,-3.9,197.3,21.6,True,True,Expiry ITM guard,18166.3,18323.9,6
cycle_start,iron_condor,5,2023-05-12,2023-05-17,0.083,4608.5,11641.5,2234.9,37.7,198.7,16.9,False,False,Target %credit,18223.4,18277.7,5
cycle_start,iron_condor,5,2023-05-19,2023-05-24,0.083,4147.0,12103.0,1959.9,33.5,197.4,20.1,False,False,Target %credit,18145.0,18265.2,5
cycle_start,iron_condor,5,2023-05-26,2023-06-01,0.083,3994.2,12255.8,-1096.3,-13.4,198.9,26.4,True,True,Expiry ITM guard,18336.6,18560.0,6
cycle_start,iron_condor,5,2023-06-02,2023-06-06,0.067,4043.0,12207.0,1908.1,32.7,197.3,20.0,False,False,Target %credit,18559.2,18585.6,4
cycle_start,iron_condor,5,2023-06-09,2023-06-13,0.033,3588.0,12662.0,1647.7,28.65,196.5,18.1,False,False,Target %credit,18665.4,18697.0,4
cycle_start,iron_condor,5,2023-06-16,2023-06-20,0.017,3058.2,13191.8,1332.2,23.75,195.6,16.0,False,False,Target %credit,18745.0,18720.5,4
cycle_start,iron_condor,5,2023-06-23,2023-06-26,0.083,3649.8,12600.2,1646.5,28.65,196.8,18.9,False,False,Target %credit,18684.0,18696.7,3
cycle_start,iron_condor,5,2023-07-07,2023-07-11,0.217,4654.0,11596.0,2588.4,43.25,199.0,23.8,False,False,Target %credit,19474.5,19449.0,4
cycle_start,iron_condor,5,2023-07-14,2023-07-20,0.033,3799.2,12450.8,-8424.4,-125.65,206.4,50.8,True,True,Expiry ITM guard,19464.0,19798.5,6
cycle_start,iron_condor,5,2023-07-21,2023-07-26,0.45,5291.0,10959.0,2482.5,41.65,201.9,22.9,False,False,Target %credit,19876.9,19805.9,5
cycle_start,iron_condor,5,2023-07-28,2023-08-02,0.267,5170.8,11079.2,3206.5,52.7,200.0,19.0,False,False,Target %credit,19617.6,19654.2,5
cycle_start,iron_condor,5,2023-08-04,2023-08-08,0.167,4426.5,11823.5,2030.0,34.65,198.7,23.5,False,False,Target %credit,19481.7,19567.9,4
cycle_start,iron_condor,5,2023-08-11,2023-08-16,0.1,4104.8,12145.2,1949.6,33.35,197.6,20.6,False,False,Target %credit,19485.5,19401.2,5
cycle_start,iron_condor,5,2023-08-18,2023-08-22,0.1,3971.5,12278.5,1788.1,30.85,197.2,19.9,False,False,Target %credit,19315.2,19396.2,4
cycle_start,iron_condor,5,2023-08-25,2023-08-29,0.167,4277.0,11973.0,1920.4,32.95,198.5,22.9,False,False,Target %credit,19314.5,19332.9,4
cycle_start,iron_condor,5,2023-09-01,2023-09-07,0.133,4052.8,12197.2,-3773.3,-54.45,200.9,33.2,True,True,Expiry ITM guard,19291.1,19575.6,6
cycle_start,iron_condor,5,2023-09-08,2023-09-14,0.017,3555.5,12694.5,-9388.0,-140.45,206.7,52.1,True,True,Expiry ITM guard,19766.0,20130.9,6
cycle_start,iron_condor,5,2023-09-15,2023-09-18,0.1,4390.8,11859.2,1979.9,33.8,199.0,18.1,False,False,Target %credit,20168.6,20152.2,3
cycle_start,iron_condor,5,2023-09-22,2023-09-27,0.133,4348.5,11901.5,2050.2,34.95,198.6,23.0,False,False,Target %credit,19785.8,19682.0,5
cycle_start,iron_condor,5,2023-09-29,2023-10-03,0.233,4930.3,11319.8,2269.1,38.3,200.1,20.4,False,False,Target %credit,19571.9,19527.5,4
cycle_start,iron_condor,5,2023-10-06,2023-10-12,0.05,4075.5,12174.5,-2338.9,-32.45,199.9,29.7,True,True,Expiry ITM guard,19611.7,19826.8,6
cycle_start,iron_condor,5,2023-10-13,2023-10-18,0.167,4667.0,11583.0,2350.9,39.6,199.0,24.0,False,False,Target %credit,19720.8,19787.5,5
cycle_start,iron_condor,5,2023-10-20,2023-10-26,0.117,4410.2,11839.8,-11927.5,-178.75,231.3,77.4,True,True,Expiry ITM guard,19583.9,19008.2,6
cycle_start,iron_condor,5,2023-10-27,2023-11-01,0.617,6006.0,10244.0,3283.3,53.95,203.2,20.3,False,False,Target %credit,18977.2,19055.0,5
cycle_start,iron_condor,5,2023-11-03,2023-11-09,0.167,4423.2,11826.8,1472.8,26.05,198.1,22.3,True,False,Expiry ITM guard,19246.2,19413.3,6
cycle_start,iron_condor,5,2023-11-10,2023-11-16,0.033,3679.0,12571.0,-5602.2,-82.55,201.2,35.3,True,True,Expiry ITM guard,19353.7,19635.5,6
cycle_start,iron_condor,5,2023-11-17,2023-11-21,0.1,4517.5,11732.5,2052.2,34.9,198.8,17.5,False,False,Target %credit,19758.6,19762.0,4
cycle_start,iron_condor,5,2023-11-24,2023-11-30,0.033,3630.2,12619.8,-7584.4,-112.9,203.4,42.5,True,True,Expiry ITM guard,19818.2,20115.5,6
cycle_start,iron_condor,5,2023-12-01,2023-12-07,0.5,6448.0,9802.0,-10150.1,-150.8,245.3,102.8,True,True,Expiry ITM guard,20220.0,20865.7,6
cycle_start,iron_condor,5,2023-12-08,2023-12-13,0.233,5564.0,10686.0,2760.1,45.95,202.2,24.4,False,False,Target %credit,20966.2,20887.0,5
cycle_start,iron_condor,5,2023-12-15,2023-12-20,0.183,5564.0,10686.0,2784.6,46.35,202.9,25.3,False,False,Target %credit,21260.8,21259.9,5
cycle_start,iron_condor,5,2023-12-22,2023-12-28,0.383,6646.2,9603.8,-8516.4,-126.55,226.8,63.9,True,True,Expiry ITM guard,21260.6,21721.3,6
cycle_start,iron_condor,5,2023-12-29,2024-01-02,0.633,7926.8,8323.2,3741.6,61.35,212.1,34.0,False,False,Target %credit,21713.2,21640.6,4
cycle_start,iron_condor,5,2024-01-05,2024-01-10,0.133,5658.2,10591.8,3124.4,51.55,201.7,24.6,False,False,Target %credit,21724.0,21588.5,5
cycle_start,iron_condor,5,2024-01-12,2024-01-18,0.233,6045.0,10205.0,-3878.9,-55.9,210.9,34.5,True,True,Expiry ITM guard,21727.5,21447.3,6
cycle_start,iron_condor,5,2024-01-19,2024-01-25,0.517,7530.2,8719.8,989.8,19.1,213.6,38.1,True,False,Expiry ITM guard,21647.3,21411.2,6
cycle_start,iron_condor,5,2024-01-29,2024-02-01,0.917,9236.5,7013.5,903.2,18.1,225.7,47.6,True,False,Expiry ITM guard,21506.7,21718.8,3
cycle_start,iron_condor,5,2024-02-02,2024-02-07,0.517,7816.2,8433.8,3699.8,60.7,211.9,33.8,False,False,Target %credit,21947.8,21917.0,5
cycle_start,iron_condor,5,2024-02-09,2024-02-14,0.633,8622.2,7627.8,4077.3,66.65,215.8,39.2,False,False,Target %credit,21756.6,21635.1,5
cycle_start,iron_condor,5,2024-02-16,2024-02-21,0.367,7923.5,8326.5,3939.7,64.35,210.8,32.3,False,False,Target %credit,21999.3,22071.2,5
cycle_start,iron_condor,5,2024-02-23,2024-02-28,0.317,8105.5,8144.5,3966.7,64.8,211.8,33.4,False,False,Target %credit,22249.2,22224.2,5
cycle_start,iron_condor,5,2024-03-01,2024-03-07,0.317,8420.8,7829.2,-4710.9,-68.2,223.8,54.0,True,True,Expiry ITM guard,22124.4,22501.8,6
cycle_start,iron_condor,5,2024-03-11,2024-03-14,0.35,6240.0,10010.0,-9166.2,-136.2,234.4,78.8,True,True,Expiry ITM guard,22480.4,21930.0,3
cycle_start,iron_condor,5,2024-03-15,2024-03-21,0.117,7887.8,8362.2,5604.7,89.85,208.3,27.2,False,False,Target %credit,22106.3,22004.8,6
cycle_start,iron_condor,5,2024-03-22,2024-03-28,0.05,6912.8,9337.2,-893.1,-10.1,208.2,28.5,True,True,Expiry ITM guard,21951.5,22190.5,6
cycle_start,iron_condor,5,2024-04-01,2024-04-03,0.3,6519.5,9730.5,3103.5,51.25,204.9,22.8,False,False,Target %credit,22501.0,22448.6,2
cycle_start,iron_condor,5,2024-04-05,2024-04-18,0.05,6672.2,9577.8,1506.7,26.75,206.5,25.6,True,False,Expiry ITM guard,22474.0,22246.8,13
cycle_start,iron_condor,5,2024-04-19,2024-04-25,0.367,8560.5,7689.5,-6725.7,-98.75,236.0,71.0,True,True,Expiry ITM guard,21862.2,22340.8,6
cycle_start,iron_condor,5,2024-04-26,2024-04-30,0.033,6240.0,10010.0,2915.9,48.35,204.5,22.4,False,False,Target %credit,22589.2,22587.8,4
cycle_start,iron_condor,5,2024-05-03,2024-05-09,0.05,6685.3,9564.8,-8309.1,-123.3,228.2,66.4,True,True,Expiry ITM guard,22779.7,22300.2,6
cycle_start,iron_condor,5,2024-05-10,2024-05-16,0.317,8433.8,7816.2,-540.6,-4.3,217.8,43.3,True,True,Expiry ITM guard,22008.3,22292.6,6
cycle_start,iron_condor,5,2024-05-17,2024-05-23,0.117,7858.5,8391.5,-385.2,-2.05,214.4,37.6,True,True,Expiry ITM guard,22363.8,22596.8,6
cycle_start,iron_condor,5,2024-05-24,2024-05-30,0.267,8502.0,7748.0,152.4,6.5,220.6,49.4,True,False,Expiry ITM guard,22963.7,22684.0,6
cycle_start,iron_condor,5,2024-05-31,2024-06-03,1.0,13110.5,3139.5,11068.1,178.6,324.9,216.0,True,False,Target %credit,22617.2,23281.5,3
cycle_start,iron_condor,5,2024-06-07,2024-06-13,0.683,10234.3,6015.7,-5151.9,-74.2,251.7,77.3,True,True,Expiry ITM guard,22923.5,23434.7,6
cycle_start,iron_condor,5,2024-06-14,2024-06-20,0.017,6727.5,9522.5,1981.8,34.1,207.4,27.3,True,False,Expiry ITM guard,23349.5,23505.7,6
cycle_start,iron_condor,5,2024-06-21,2024-06-27,0.067,6756.8,9493.2,158.1,6.15,209.8,31.8,True,False,Expiry ITM guard,23598.8,23841.5,6
cycle_start,iron_condor,5,2024-06-28,2024-07-04,0.15,7930.0,8320.0,1058.0,20.15,213.8,38.0,True,False,Expiry ITM guard,24117.0,24345.5,6
cycle_start,iron_condor,5,2024-07-05,2024-07-10,0.05,6740.5,9509.5,3172.7,52.35,205.8,24.3,False,False,Target %credit,24204.7,24250.7,5
cycle_start,iron_condor,5,2024-07-12,2024-07-18,0.017,5804.5,10445.5,1428.1,25.4,203.0,19.9,True,False,Expiry ITM guard,24384.0,24567.8,6
cycle_start,iron_condor,5,2024-07-19,2024-07-25,0.517,10198.5,6051.5,-4896.2,-70.3,250.7,76.0,True,True,Expiry ITM guard,24746.0,24235.8,6
cycle_start,iron_condor,5,2024-07-26,2024-08-01,0.083,7046.0,9204.0,-8572.3,-127.0,236.2,81.1,True,True,Expiry ITM guard,24477.5,25054.0,6
cycle_start,iron_condor,5,2024-08-02,2024-08-08,0.133,7527.0,8723.0,-8136.0,-119.9,246.2,96.3,True,True,Expiry ITM guard,24833.5,24221.8,6
cycle_start,iron_condor,5,2024-08-09,2024-08-13,0.267,8079.5,8170.5,3851.9,63.05,212.2,34.1,False,False,Target %credit,24361.0,24326.9,4
cycle_start,iron_condor,5,2024-08-23,2024-08-29,0.033,6555.2,9694.8,1511.0,26.8,206.1,25.0,True,False,Expiry ITM guard,24834.5,25029.0,6
cycle_start,iron_condor,5,2024-08-30,2024-09-04,0.033,6691.8,9558.2,3368.0,55.35,205.7,24.1,False,False,Target %credit,25237.9,25175.8,5
cycle_start,iron_condor,5,2024-09-06,2024-09-10,0.05,6717.8,9532.2,3204.5,52.85,206.0,24.7,False,False,Target %credit,25101.2,25098.0,4
cycle_start,iron_condor,5,2024-09-13,2024-09-19,0.1,6760.0,9490.0,1119.2,20.9,209.0,30.3,True,False,Expiry ITM guard,25325.8,25549.7,6
cycle_start,iron_condor,5,2024-09-20,2024-09-26,0.133,7410.0,8840.0,-8242.9,-121.95,237.5,78.7,True,True,Expiry ITM guard,25492.1,26030.0,6
cycle_start,iron_condor,5,2024-09-27,2024-10-03,0.083,7101.2,9148.8,-8855.1,-130.45,256.4,119.5,True,True,Expiry ITM guard,26231.5,25530.5,6
cycle_start,iron_condor,5,2024-10-04,2024-10-09,0.583,9197.5,7052.5,4419.7,72.0,222.1,38.2,False,False,Target %credit,25140.4,25202.9,5
cycle_start,iron_condor,5,2024-10-11,2024-10-16,0.35,8014.5,8235.5,4035.8,65.9,212.9,34.8,False,False,Target %credit,24967.6,25017.1,5
cycle_start,iron_condor,5,2024-10-18,2024-10-23,0.417,8206.2,8043.8,3932.5,64.35,216.0,34.3,False,False,Target %credit,24579.8,24555.8,5
cycle_start,iron_condor,5,2024-10-25,2024-10-30,0.267,7566.0,8684.0,3639.3,59.75,211.2,33.2,False,False,Target %credit,24393.2,24428.2,5
cycle_start,iron_condor,5,2024-11-04,2024-11-07,0.883,10052.2,6197.8,-574.4,-4.55,229.0,49.6,True,True,Expiry ITM guard,24084.8,24454.5,3
cycle_start,iron_condor,5,2024-11-08,2024-11-14,0.483,8762.0,7488.0,-5085.7,-73.55,238.1,66.9,True,True,Expiry ITM guard,24091.5,23606.0,6
cycle_start,iron_condor,5,2024-11-18,2024-11-21,0.617,7231.2,9018.8,699.3,14.5,210.3,32.9,True,False,Expiry ITM guard,23500.1,23312.0,3
cycle_start,iron_condor,5,2024-11-22,2024-11-28,0.483,8680.8,7569.2,-6721.4,-97.2,267.6,135.8,True,True,Expiry ITM guard,23499.5,24277.5,6
cycle_start,iron_condor,5,2024-11-29,2024-12-05,0.45,9314.5,6935.5,-4343.7,-61.95,245.1,71.9,True,True,Expiry ITM guard,23964.6,24496.8,6
cycle_start,iron_condor,5,2024-12-06,2024-12-11,0.617,10608.0,5642.0,5172.9,83.9,231.4,49.2,False,False,Target %credit,24711.8,24616.0,5
cycle_start,iron_condor,5,2024-12-13,2024-12-18,0.2,8801.0,7449.0,4342.7,70.85,218.6,44.0,False,False,Target %credit,24419.7,24387.2,5
cycle_start,iron_condor,5,2024-12-20,2024-12-23,0.45,9308.0,6942.0,4607.2,74.95,224.0,40.5,False,False,Target %credit,23904.2,23778.7,3
cycle_start,iron_condor,5,2024-12-27,2025-01-02,0.267,8778.2,7471.8,1191.4,22.3,216.7,41.4,True,False,Expiry ITM guard,23840.0,24015.6,6
cycle_start,iron_condor,5,2025-01-03,2025-01-09,0.183,8856.2,7393.8,-6777.4,-99.5,239.8,70.1,True,True,Expiry ITM guard,24155.8,23618.2,6
cycle_start,iron_condor,5,2025-01-10,2025-01-16,0.133,8794.5,7455.5,2621.5,44.25,215.7,39.0,True,False,Expiry ITM guard,23565.7,23335.8,6
cycle_start,iron_condor,5,2025-01-17,2025-01-22,0.25,8729.5,7520.5,4292.2,70.0,216.9,40.9,False,False,Target %credit,23186.5,23090.6,5
cycle_start,iron_condor,5,2025-01-24,2025-01-30,0.267,9087.0,7163.0,4416.9,71.9,218.9,37.7,False,False,Target %credit,23281.2,23244.4,6
cycle_start,iron_condor,5,2025-01-31,2025-02-03,0.883,11934.0,4316.0,5663.6,92.45,253.3,92.4,False,False,Target %credit,23316.3,23246.5,3
cycle_start,iron_condor,5,2025-02-07,2025-02-13,0.3,9402.2,6847.8,-5220.3,-75.6,240.1,66.2,True,True,Expiry ITM guard,23578.5,23080.5,6
cycle_start,iron_condor,5,2025-02-14,2025-02-19,0.1,8814.0,7436.0,4161.7,67.95,216.0,39.1,False,False,Target %credit,23087.7,22986.7,5
cycle_start,iron_condor,5,2025-02-21,2025-02-27,0.05,8011.3,8238.8,-1950.0,-26.1,214.0,39.5,True,True,Expiry ITM guard,22907.7,22579.5,6
cycle_start,iron_condor,5,2025-02-28,2025-03-05,0.05,7978.8,8271.2,3864.6,63.15,210.2,29.9,False,False,Target %credit,22319.8,22193.3,5
cycle_start,iron_condor,5,2025-03-07,2025-03-12,0.1,7709.0,8541.0,3883.9,63.45,209.9,30.4,False,False,Target %credit,22515.8,22492.0,5
cycle_start,iron_condor,5,2025-03-17,2025-03-20,0.233,6162.0,10088.0,-9345.6,-139.3,223.7,67.4,True,True,Expiry ITM guard,22515.7,23022.0,3
cycle_start,iron_condor,5,2025-03-21,2025-03-27,0.017,6626.8,9623.2,-5552.1,-81.4,215.4,45.7,True,True,Expiry ITM guard,23162.8,23506.8,6
cycle_start,iron_condor,5,2025-03-28,2025-04-03,0.033,7605.0,8645.0,-3311.1,-46.85,217.9,48.0,True,True,Expiry ITM guard,23565.7,23219.7,6
cycle_start,iron_condor,5,2025-04-04,2025-04-17,0.167,7627.8,8622.2,-1496.6,-19.1,214.5,40.6,True,True,Expiry ITM guard,23035.0,23358.2,13
cycle_start,iron_condor,5,2025-04-21,2025-04-24,0.517,7842.2,8407.8,-4209.0,-60.7,219.1,44.5,True,True,Expiry ITM guard,23968.3,24272.0,3
cycle_start,iron_condor,5,2025-04-25,2025-04-28,0.283,7991.8,8258.2,3795.7,62.35,218.5,38.6,False,False,Target %credit,24303.6,24322.5,3
cycle_start,iron_condor,5,2025-05-09,2025-05-15,0.833,9623.2,6626.8,-5224.0,-75.05,255.4,90.3,True,True,Expiry ITM guard,24090.0,24622.7,6
cycle_start,iron_condor,5,2025-05-16,2025-05-22,0.367,8781.5,7468.5,-3042.0,-42.35,233.1,56.2,True,True,Expiry ITM guard,25001.7,24643.0,6
cycle_start,iron_condor,5,2025-05-23,2025-05-29,0.3,9002.5,7247.5,4906.8,79.4,219.5,34.7,False,False,Target %credit,24719.2,24848.0,6
cycle_start,iron_condor,5,2025-05-30,2025-06-05,0.35,9603.8,6646.2,2477.7,42.2,223.9,41.5,True,False,Expiry ITM guard,24857.8,24627.3,6
cycle_start,iron_condor,5,2025-06-06,2025-06-12,0.1,8528.0,7722.0,-5054.9,-73.4,224.9,59.0,True,True,Expiry ITM guard,24747.6,25164.0,6
cycle_start,iron_condor,5,2025-06-13,2025-06-18,0.317,9148.8,7101.2,4321.1,70.5,222.5,38.8,False,False,Target %credit,24628.5,24753.5,5
cycle_start,iron_condor,5,2025-06-20,2025-06-26,0.05,7887.8,8362.2,-6645.3,-97.8,226.0,62.3,True,True,Expiry ITM guard,24840.4,25283.7,6
cycle_start,iron_condor,5,2025-06-27,2025-07-01,0.017,7819.5,8430.5,3728.9,61.2,213.2,35.9,False,False,Target %credit,25587.4,25537.5,4
cycle_start,iron_condor,5,2025-07-04,2025-07-08,0.017,7332.0,8918.0,3503.4,57.6,209.8,30.8,False,False,Target %credit,25414.6,25459.8,4
cycle_start,iron_condor,5,2025-07-11,2025-07-15,0.017,6045.0,10205.0,2865.2,47.6,205.2,23.6,False,False,Target %credit,25300.1,25204.8,4
cycle_start,iron_condor,5,2025-07-18,2025-07-22,0.033,5983.3,10266.8,2823.1,46.95,205.1,23.5,False,False,Target %credit,25081.1,25102.0,4
cycle_start,iron_condor,5,2025-07-25,2025-07-30,0.033,5668.0,10582.0,2779.5,46.25,204.3,22.4,False,False,Target %credit,24932.8,24878.5,5
cycle_start,iron_condor,5,2025-08-01,2025-08-06,0.117,7254.0,8996.0,3399.1,56.0,209.9,31.1,False,False,Target %credit,24712.7,24605.4,5
cycle_start,iron_condor,5,2025-08-08,2025-08-12,0.067,6409.0,9841.0,2982.4,49.45,206.4,25.5,False,False,Target %credit,24561.0,24487.9,4
cycle_start,iron_condor,5,2025-08-18,2025-08-19,0.433,6558.5,9691.5,3067.2,50.75,206.4,25.2,False,False,Target %credit,24942.2,24911.2,1
cycle_start,iron_condor,5,2025-08-22,2025-08-25,0.017,5479.5,10770.5,2519.9,42.2,203.0,20.1,False,False,Target %credit,24996.9,24971.4,3
cycle_start,iron_condor,5,2025-08-29,2025-09-01,0.133,4894.5,11355.5,2290.8,38.65,200.4,21.0,False,False,Target %credit,24552.8,24523.5,3
cycle_start,iron_condor,5,2025-09-03,2025-09-09,0.083,6230.3,10019.8,-3904.7,-56.35,209.0,33.0,True,True,Expiry ITM guard,24558.2,24854.2,6
cycle_start,iron_condor,5,2025-09-10,2025-09-15,0.067,5629.0,10621.0,2605.7,43.5,202.6,19.2,False,False,Target %credit,24966.1,25069.9,5
cycle_start,iron_condor,5,2025-09-17,2025-09-19,0.083,5339.8,10910.2,2484.6,41.7,202.3,23.6,False,False,Target %credit,25320.4,25332.1,2
cycle_start,iron_condor,5,2025-09-24,2025-09-30,0.133,5499.0,10751.0,-6938.4,-102.9,211.0,38.9,True,True,Expiry ITM guard,25084.0,24713.7,6
cycle_start,iron_condor,5,2025-10-01,2025-10-07,0.283,5716.8,10533.2,-8885.2,-132.6,216.4,49.8,True,True,Expiry ITM guard,24638.0,25084.9,6
cycle_start,iron_condor,5,2025-10-08,2025-10-13,0.117,5271.5,10978.5,2416.7,40.65,202.1,23.4,False,False,Target %credit,25174.7,25191.4,5
cycle_start,iron_condor,5,2025-10-15,2025-10-21,0.417,5710.2,10539.8,-9249.0,-136.7,248.1,115.4,True,True,Expiry ITM guard,25242.5,25903.2,6
cycle_start,iron_condor,5,2025-10-23,2025-10-27,0.517,6155.5,10094.5,2870.3,47.7,205.7,24.5,False,False,Target %credit,26028.5,25971.1,4
cycle_start,iron_condor,5,2025-10-29,2025-11-04,0.633,7696.0,8554.0,513.9,11.75,213.0,36.9,True,False,Expiry ITM guard,25988.5,25755.4,6
cycle_start,iron_condor,5,2025-11-06,2025-11-10,0.567,6392.8,9857.2,3008.4,49.8,205.3,23.3,False,False,Target %credit,25659.8,25554.6,4
cycle_start,iron_condor,5,2025-11-12,2025-11-18,0.633,7250.8,8999.2,4700.4,75.9,207.6,25.4,False,False,Target %credit,25839.5,25947.3,6
cycle_start,iron_condor,5,2025-11-19,2025-11-24,0.683,7322.2,8927.8,3593.7,58.95,208.9,29.1,False,False,Target %credit,25900.7,25977.2,5
cycle_start,iron_condor,5,2025-11-26,2025-12-02,0.517,6851.0,9399.0,1594.1,28.1,206.6,25.8,True,False,Expiry ITM guard,25969.3,26141.5,6
cycle_start,iron_condor,5,2025-12-03,2025-12-08,0.4,6529.3,9720.8,3210.5,52.9,205.2,22.9,False,False,Target %credit,26007.8,26070.4,5
cycle_start,iron_condor,5,2025-12-10,2025-12-15,0.433,6516.2,9733.8,3114.8,51.45,205.6,23.8,False,False,Target %credit,25855.7,25917.2,5
cycle_start,iron_condor,5,2025-12-17,2025-12-23,0.25,6230.2,10019.8,-1799.2,-24.1,206.1,26.7,True,True,Expiry ITM guard,25919.7,26166.7,6
cycle_start,iron_condor,5,2025-12-24,2025-12-29,0.017,4728.8,11521.2,2188.5,37.05,199.5,20.3,False,False,Target %credit,26206.0,26074.4,5
cycle_start,iron_condor,5,2025-12-31,2026-01-06,0.05,5138.2,11111.8,-235.9,-0.2,201.4,21.5,True,True,Expiry ITM guard,26003.9,26195.8,6
cycle_start,iron_condor,5,2026-01-07,2026-01-13,0.067,4969.2,11280.8,-5092.1,-74.45,206.1,46.7,True,True,Expiry ITM guard,26154.6,25845.8,6
cycle_start,iron_condor,5,2026-01-14,2026-01-19,0.5,6412.2,9837.8,3000.8,49.75,206.8,26.2,False,False,Target %credit,25704.6,25598.8,5
cycle_start,iron_condor,5,2026-01-21,2026-01-27,0.717,7699.2,8550.8,902.6,17.85,215.7,42.0,True,False,Expiry ITM guard,25222.7,25010.0,6
cycle_start,iron_condor,5,2026-01-28,2026-02-03,0.983,10159.5,6090.5,-518.6,-2.9,252.6,77.5,True,True,Expiry ITM guard,25357.9,25809.8,6
cycle_start,iron_condor,5,2026-02-04,2026-02-09,0.75,8242.0,8008.0,4128.0,67.35,217.3,32.4,False,False,Target %credit,25754.2,25815.5,5
cycle_start,iron_condor,5,2026-02-11,2026-02-17,0.267,5700.5,10549.5,-7883.4,-117.3,214.0,44.9,True,True,Expiry ITM guard,25980.7,25612.5,6
cycle_start,iron_condor,5,2026-02-18,2026-02-23,0.433,6405.8,9844.2,3031.9,50.3,208.3,29.2,False,False,Target %credit,25704.5,25718.2,5
cycle_start,iron_condor,5,2026-02-25,2026-03-10,0.633,7107.8,9142.2,-9756.3,-140.65,335.0,279.0,True,True,Expiry ITM guard,25568.5,24150.7,13
cycle_start,iron_condor,5,2026-03-11,2026-03-17,0.833,10224.5,6025.5,-5947.9,-85.1,290.4,126.0,True,True,Expiry ITM guard,24243.6,23395.5,6
cycle_start,iron_condor,5,2026-03-18,2026-03-24,0.7,9207.3,7042.7,-7290.4,-105.7,291.7,128.2,True,True,Expiry ITM guard,23676.2,22785.2,6
cycle_start,iron_condor,5,2026-03-25,2026-04-02,0.85,11128.0,5122.0,5189.4,86.7,294.5,151.6,True,False,Target %credit,23189.7,22517.8,8
cycle_start,iron_condor,5,2026-04-08,2026-04-13,0.633,10016.5,6233.5,5312.8,86.15,241.0,45.9,False,False,Target %credit,23863.3,23707.8,5
cycle_start,iron_condor,5,2026-04-22,2026-04-28,0.467,10084.8,6165.2,-1980.2,-25.8,246.4,56.8,True,True,Expiry ITM guard,24463.4,24093.8,6
cycle_start,iron_condor,5,2026-04-29,2026-05-05,0.283,8986.2,7263.8,5868.7,94.25,226.0,31.5,False,False,Target %credit,24079.7,24064.2,6
cycle_start,iron_condor,5,2026-05-06,2026-05-12,0.3,9061.0,7189.0,-5137.0,-74.35,245.8,58.4,True,True,Expiry ITM guard,24185.2,23737.8,6
cycle_start,iron_condor,5,2026-05-13,2026-05-19,0.467,9831.2,6418.8,849.3,17.55,241.5,50.0,True,False,Expiry ITM guard,23437.9,23734.8,6
cycle_start,iron_condor,5,2026-05-20,2026-05-26,0.417,10045.7,6204.3,-6258.6,-90.95,267.0,79.9,True,True,Expiry ITM guard,23458.7,24012.5,6
